node, X coordinate (m), Y coordinate (m), Z coordinate (m), Liquid Pressure (MPa), Vapor Pressure (MPa), Temperature (deg C)
0000000031,   8.00000000 ,   2.00000000 ,   0.00000000 ,   5.59855358 ,   5.59855358 ,   80.0000000
0000000032,   9.00000000 ,   2.00000000 ,   0.00000000 ,   5.59855061 ,   5.59855061 ,   80.0000000
0000000033,   10.0000000 ,   2.00000000 ,   0.00000000 ,   5.59854946 ,   5.59854946 ,   80.0000000
0000000034,   0.00000000 ,   3.00000000 ,   0.00000000 ,   5.39835766 ,   5.39835766 ,   80.0000000
0000000035,   1.00000000 ,   3.00000000 ,   0.00000000 ,   5.39835980 ,   5.39835980 ,   80.0000000
0000000036,   2.00000000 ,   3.00000000 ,   0.00000000 ,   5.39836526 ,   5.39836526 ,   80.0000000
0000000037,   3.00000000 ,   3.00000000 ,   0.00000000 ,   5.39837179 ,   5.39837179 ,   80.0000000
0000000038,   4.00000000 ,   3.00000000 ,   0.00000000 ,   5.39837691 ,   5.39837691 ,   80.0000000
0000000039,   5.00000000 ,   3.00000000 ,   0.00000000 ,   5.39837883 ,   5.39837883 ,   80.0000000
0000000040,   6.00000000 ,   3.00000000 ,   0.00000000 ,   5.39837691 ,   5.39837691 ,   80.0000000
0000000041,   7.00000000 ,   3.00000000 ,   0.00000000 ,   5.39837179 ,   5.39837179 ,   80.0000000
0000000042,   8.00000000 ,   3.00000000 ,   0.00000000 ,   5.39836526 ,   5.39836526 ,   80.0000000
0000000043,   9.00000000 ,   3.00000000 ,   0.00000000 ,   5.39835980 ,   5.39835980 ,   80.0000000
0000000044,   10.0000000 ,   3.00000000 ,   0.00000000 ,   5.39835766 ,   5.39835766 ,   80.0000000
0000000045,   0.00000000 ,   4.00000000 ,   0.00000000 ,   5.19869128 ,   5.19869128 ,   80.0000000
0000000046,   1.00000000 ,   4.00000000 ,   0.00000000 ,   5.19869499 ,   5.19869499 ,   80.0000000
0000000047,   2.00000000 ,   4.00000000 ,   0.00000000 ,   5.19870434 ,   5.19870434 ,   80.0000000
0000000048,   3.00000000 ,   4.00000000 ,   0.00000000 ,   5.19871532 ,   5.19871532 ,   80.0000000
0000000049,   4.00000000 ,   4.00000000 ,   0.00000000 ,   5.19872380 ,   5.19872380 ,   80.0000000
0000000050,   5.00000000 ,   4.00000000 ,   0.00000000 ,   5.19872696 ,   5.19872696 ,   80.0000000
0000000051,   6.00000000 ,   4.00000000 ,   0.00000000 ,   5.19872380 ,   5.19872380 ,   80.0000000
0000000052,   7.00000000 ,   4.00000000 ,   0.00000000 ,   5.19871532 ,   5.19871532 ,   80.0000000
0000000053,   8.00000000 ,   4.00000000 ,   0.00000000 ,   5.19870434 ,   5.19870434 ,   80.0000000
0000000054,   9.00000000 ,   4.00000000 ,   0.00000000 ,   5.19869499 ,   5.19869499 ,   80.0000000
0000000055,   10.0000000 ,   4.00000000 ,   0.00000000 ,   5.19869128 ,   5.19869128 ,   80.0000000
0000000056,   0.00000000 ,   5.00000000 ,   0.00000000 ,   4.99937868 ,   4.99937868 ,   80.0000000
0000000057,   1.00000000 ,   5.00000000 ,   0.00000000 ,   4.99938495 ,   4.99938495 ,   80.0000000
0000000058,   2.00000000 ,   5.00000000 ,   0.00000000 ,   4.99940030 ,   4.99940030 ,   80.0000000
0000000059,   3.00000000 ,   5.00000000 ,   0.00000000 ,   4.99941778 ,   4.99941778 ,   80.0000000
0000000060,   4.00000000 ,   5.00000000 ,   0.00000000 ,   4.99943099 ,   4.99943099 ,   80.0000000
0000000061,   5.00000000 ,   5.00000000 ,   0.00000000 ,   4.99943584 ,   4.99943584 ,   80.0000000
0000000062,   6.00000000 ,   5.00000000 ,   0.00000000 ,   4.99943099 ,   4.99943099 ,   80.0000000
0000000063,   7.00000000 ,   5.00000000 ,   0.00000000 ,   4.99941778 ,   4.99941778 ,   80.0000000
0000000064,   8.00000000 ,   5.00000000 ,   0.00000000 ,   4.99940030 ,   4.99940030 ,   80.0000000
0000000065,   9.00000000 ,   5.00000000 ,   0.00000000 ,   4.99938495 ,   4.99938495 ,   80.0000000
0000000066,   10.0000000 ,   5.00000000 ,   0.00000000 ,   4.99937868 ,   4.99937868 ,   80.0000000
0000000067,   0.00000000 ,   6.00000000 ,   0.00000000 ,   4.80020128 ,   4.80020128 ,   80.0000000
0000000068,   1.00000000 ,   6.00000000 ,   0.00000000 ,   4.80021156 ,   4.80021156 ,   80.0000000
0000000069,   2.00000000 ,   6.00000000 ,   0.00000000 ,   4.80023553 ,   4.80023553 ,   80.0000000
0000000070,   3.00000000 ,   6.00000000 ,   0.00000000 ,   4.80026163 ,   4.80026163 ,   80.0000000
0000000071,   4.00000000 ,   6.00000000 ,   0.00000000 ,   4.80028068 ,   4.80028068 ,   80.0000000
0000000072,   5.00000000 ,   6.00000000 ,   0.00000000 ,   4.80028755 ,   4.80028755 ,   80.0000000
0000000073,   6.00000000 ,   6.00000000 ,   0.00000000 ,   4.80028068 ,   4.80028068 ,   80.0000000
0000000074,   7.00000000 ,   6.00000000 ,   0.00000000 ,   4.80026163 ,   4.80026163 ,   80.0000000
0000000075,   8.00000000 ,   6.00000000 ,   0.00000000 ,   4.80023553 ,   4.80023553 ,   80.0000000
0000000076,   9.00000000 ,   6.00000000 ,   0.00000000 ,   4.80021156 ,   4.80021156 ,   80.0000000
0000000077,   10.0000000 ,   6.00000000 ,   0.00000000 ,   4.80020128 ,   4.80020128 ,   80.0000000
0000000078,   0.00000000 ,   7.00000000 ,   0.00000000 ,   4.60093413 ,   4.60093413 ,   80.0000000
0000000079,   1.00000000 ,   7.00000000 ,   0.00000000 ,   4.60095054 ,   4.60095054 ,   80.0000000
0000000080,   2.00000000 ,   7.00000000 ,   0.00000000 ,   4.60098570 ,   4.60098570 ,   80.0000000
0000000081,   3.00000000 ,   7.00000000 ,   0.00000000 ,   4.60102143 ,   4.60102143 ,   80.0000000
0000000082,   4.00000000 ,   7.00000000 ,   0.00000000 ,   4.60104625 ,   4.60104625 ,   80.0000000
0000000083,   5.00000000 ,   7.00000000 ,   0.00000000 ,   4.60105498 ,   4.60105498 ,   80.0000000
0000000084,   6.00000000 ,   7.00000000 ,   0.00000000 ,   4.60104625 ,   4.60104625 ,   80.0000000
0000000085,   7.00000000 ,   7.00000000 ,   0.00000000 ,   4.60102143 ,   4.60102143 ,   80.0000000
0000000086,   8.00000000 ,   7.00000000 ,   0.00000000 ,   4.60098570 ,   4.60098570 ,   80.0000000
0000000087,   9.00000000 ,   7.00000000 ,   0.00000000 ,   4.60095054 ,   4.60095054 ,   80.0000000
0000000088,   10.0000000 ,   7.00000000 ,   0.00000000 ,   4.60093413 ,   4.60093413 ,   80.0000000
0000000089,   0.00000000 ,   8.00000000 ,   0.00000000 ,   4.40134642 ,   4.40134642 ,   80.0000000
0000000090,   1.00000000 ,   8.00000000 ,   0.00000000 ,   4.40137050 ,   4.40137050 ,   80.0000000
0000000091,   2.00000000 ,   8.00000000 ,   0.00000000 ,   4.40141536 ,   4.40141536 ,   80.0000000
0000000092,   3.00000000 ,   8.00000000 ,   0.00000000 ,   4.40145668 ,   4.40145668 ,   80.0000000
0000000093,   4.00000000 ,   8.00000000 ,   0.00000000 ,   4.40148358 ,   4.40148358 ,   80.0000000
0000000094,   5.00000000 ,   8.00000000 ,   0.00000000 ,   4.40149274 ,   4.40149274 ,   80.0000000
0000000095,   6.00000000 ,   8.00000000 ,   0.00000000 ,   4.40148358 ,   4.40148358 ,   80.0000000
0000000096,   7.00000000 ,   8.00000000 ,   0.00000000 ,   4.40145668 ,   4.40145668 ,   80.0000000
0000000097,   8.00000000 ,   8.00000000 ,   0.00000000 ,   4.40141536 ,   4.40141536 ,   80.0000000
0000000098,   9.00000000 ,   8.00000000 ,   0.00000000 ,   4.40137050 ,   4.40137050 ,   80.0000000
0000000099,   10.0000000 ,   8.00000000 ,   0.00000000 ,   4.40134642 ,   4.40134642 ,   80.0000000
0000000100,   0.00000000 ,   9.00000000 ,   0.00000000 ,   4.20116530 ,   4.20116530 ,   80.0000000
0000000101,   1.00000000 ,   9.00000000 ,   0.00000000 ,   4.20119161 ,   4.20119161 ,   80.0000000
0000000102,   2.00000000 ,   9.00000000 ,   0.00000000 ,   4.20123147 ,   4.20123147 ,   80.0000000
0000000103,   3.00000000 ,   9.00000000 ,   0.00000000 ,   4.20126382 ,   4.20126382 ,   80.0000000
0000000104,   4.00000000 ,   9.00000000 ,   0.00000000 ,   4.20128330 ,   4.20128330 ,   80.0000000
0000000105,   5.00000000 ,   9.00000000 ,   0.00000000 ,   4.20128970 ,   4.20128970 ,   80.0000000
0000000106,   6.00000000 ,   9.00000000 ,   0.00000000 ,   4.20128330 ,   4.20128330 ,   80.0000000
0000000107,   7.00000000 ,   9.00000000 ,   0.00000000 ,   4.20126382 ,   4.20126382 ,   80.0000000
0000000108,   8.00000000 ,   9.00000000 ,   0.00000000 ,   4.20123147 ,   4.20123147 ,   80.0000000
0000000109,   9.00000000 ,   9.00000000 ,   0.00000000 ,   4.20119161 ,   4.20119161 ,   80.0000000
0000000110,   10.0000000 ,   9.00000000 ,   0.00000000 ,   4.20116530 ,   4.20116530 ,   80.0000000
0000000111,   0.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000112,   1.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000113,   2.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000114,   3.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000115,   4.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000116,   5.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000117,   6.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000118,   7.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000119,   8.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000120,   9.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000121,   10.0000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000122,   0.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.4786097
0000000123,   1.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.4786199
0000000124,   2.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.4786465
0000000125,   3.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.4786789
0000000126,   4.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.4787049
0000000127,   5.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.4787147
0000000128,   6.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.4787049
0000000129,   7.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.4786789
0000000130,   8.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.4786465
0000000131,   9.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.4786199
0000000132,   10.0000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.4786097
0000000133,   0.00000000 ,   1.00000000 ,   1.00000000 ,   5.78963514 ,   5.78963514 ,   70.3819735
0000000134,   1.00000000 ,   1.00000000 ,   1.00000000 ,   5.78963594 ,   5.78963594 ,   70.3819783
0000000135,   2.00000000 ,   1.00000000 ,   1.00000000 ,   5.78963798 ,   5.78963798 ,   70.3819913
0000000136,   3.00000000 ,   1.00000000 ,   1.00000000 ,   5.78964044 ,   5.78964044 ,   70.3820081
0000000137,   4.00000000 ,   1.00000000 ,   1.00000000 ,   5.78964239 ,   5.78964239 ,   70.3820219
0000000138,   5.00000000 ,   1.00000000 ,   1.00000000 ,   5.78964312 ,   5.78964312 ,   70.3820273
0000000139,   6.00000000 ,   1.00000000 ,   1.00000000 ,   5.78964239 ,   5.78964239 ,   70.3820219
0000000140,   7.00000000 ,   1.00000000 ,   1.00000000 ,   5.78964044 ,   5.78964044 ,   70.3820081
0000000141,   8.00000000 ,   1.00000000 ,   1.00000000 ,   5.78963798 ,   5.78963798 ,   70.3819913
0000000142,   9.00000000 ,   1.00000000 ,   1.00000000 ,   5.78963594 ,   5.78963594 ,   70.3819783
0000000143,   10.0000000 ,   1.00000000 ,   1.00000000 ,   5.78963514 ,   5.78963514 ,   70.3819736
0000000144,   0.00000000 ,   2.00000000 ,   1.00000000 ,   5.58635758 ,   5.58635758 ,   71.9269636
0000000145,   1.00000000 ,   2.00000000 ,   1.00000000 ,   5.58635949 ,   5.58635949 ,   71.9269589
0000000146,   2.00000000 ,   2.00000000 ,   1.00000000 ,   5.58636434 ,   5.58636434 ,   71.9269505
0000000147,   3.00000000 ,   2.00000000 ,   1.00000000 ,   5.58637013 ,   5.58637013 ,   71.9269447
0000000148,   4.00000000 ,   2.00000000 ,   1.00000000 ,   5.58637466 ,   5.58637466 ,   71.9269426
0000000149,   5.00000000 ,   2.00000000 ,   1.00000000 ,   5.58637635 ,   5.58637635 ,   71.9269423
0000000150,   6.00000000 ,   2.00000000 ,   1.00000000 ,   5.58637466 ,   5.58637466 ,   71.9269426
0000000151,   7.00000000 ,   2.00000000 ,   1.00000000 ,   5.58637013 ,   5.58637013 ,   71.9269447
0000000152,   8.00000000 ,   2.00000000 ,   1.00000000 ,   5.58636434 ,   5.58636434 ,   71.9269505
0000000153,   9.00000000 ,   2.00000000 ,   1.00000000 ,   5.58635949 ,   5.58635949 ,   71.9269589
0000000154,   10.0000000 ,   2.00000000 ,   1.00000000 ,   5.58635758 ,   5.58635758 ,   71.9269636
0000000155,   0.00000000 ,   3.00000000 ,   1.00000000 ,   5.38616226 ,   5.38616226 ,   72.7755678
0000000156,   1.00000000 ,   3.00000000 ,   1.00000000 ,   5.38616614 ,   5.38616614 ,   72.7755314
0000000157,   2.00000000 ,   3.00000000 ,   1.00000000 ,   5.38617585 ,   5.38617585 ,   72.7754592
0000000158,   3.00000000 ,   3.00000000 ,   1.00000000 ,   5.38618718 ,   5.38618718 ,   72.7753943
0000000159,   4.00000000 ,   3.00000000 ,   1.00000000 ,   5.38619589 ,   5.38619589 ,   72.7753547
0000000160,   5.00000000 ,   3.00000000 ,   1.00000000 ,   5.38619912 ,   5.38619912 ,   72.7753419
0000000161,   6.00000000 ,   3.00000000 ,   1.00000000 ,   5.38619589 ,   5.38619589 ,   72.7753547
0000000162,   7.00000000 ,   3.00000000 ,   1.00000000 ,   5.38618718 ,   5.38618718 ,   72.7753943
0000000163,   8.00000000 ,   3.00000000 ,   1.00000000 ,   5.38617585 ,   5.38617585 ,   72.7754592
0000000164,   9.00000000 ,   3.00000000 ,   1.00000000 ,   5.38616614 ,   5.38616614 ,   72.7755314
0000000165,   10.0000000 ,   3.00000000 ,   1.00000000 ,   5.38616226 ,   5.38616226 ,   72.7755678
0000000166,   0.00000000 ,   4.00000000 ,   1.00000000 ,   5.18733962 ,   5.18733962 ,   73.2499497
0000000167,   1.00000000 ,   4.00000000 ,   1.00000000 ,   5.18734743 ,   5.18734743 ,   73.2497766
0000000168,   2.00000000 ,   4.00000000 ,   1.00000000 ,   5.18736632 ,   5.18736632 ,   73.2494625
0000000169,   3.00000000 ,   4.00000000 ,   1.00000000 ,   5.18738756 ,   5.18738756 ,   73.2491979
0000000170,   4.00000000 ,   4.00000000 ,   1.00000000 ,   5.18740343 ,   5.18740343 ,   73.2490431
0000000171,   5.00000000 ,   4.00000000 ,   1.00000000 ,   5.18740922 ,   5.18740922 ,   73.2489941
0000000172,   6.00000000 ,   4.00000000 ,   1.00000000 ,   5.18740343 ,   5.18740343 ,   73.2490431
0000000173,   7.00000000 ,   4.00000000 ,   1.00000000 ,   5.18738756 ,   5.18738756 ,   73.2491979
0000000174,   8.00000000 ,   4.00000000 ,   1.00000000 ,   5.18736632 ,   5.18736632 ,   73.2494625
0000000175,   9.00000000 ,   4.00000000 ,   1.00000000 ,   5.18734743 ,   5.18734743 ,   73.2497766
0000000176,   10.0000000 ,   4.00000000 ,   1.00000000 ,   5.18733962 ,   5.18733962 ,   73.2499497
0000000177,   0.00000000 ,   5.00000000 ,   1.00000000 ,   4.98909541 ,   4.98909541 ,   73.5191408
0000000178,   1.00000000 ,   5.00000000 ,   1.00000000 ,   4.98911168 ,   4.98911168 ,   73.5183196
0000000179,   2.00000000 ,   5.00000000 ,   1.00000000 ,   4.98914857 ,   4.98914857 ,   73.5170327
0000000180,   3.00000000 ,   5.00000000 ,   1.00000000 ,   4.98918768 ,   4.98918768 ,   73.5160629
0000000181,   4.00000000 ,   5.00000000 ,   1.00000000 ,   4.98921561 ,   4.98921561 ,   73.5155411
0000000182,   5.00000000 ,   5.00000000 ,   1.00000000 ,   4.98922558 ,   4.98922558 ,   73.5153834
0000000183,   6.00000000 ,   5.00000000 ,   1.00000000 ,   4.98921561 ,   4.98921561 ,   73.5155411
0000000184,   7.00000000 ,   5.00000000 ,   1.00000000 ,   4.98918768 ,   4.98918768 ,   73.5160629
0000000185,   8.00000000 ,   5.00000000 ,   1.00000000 ,   4.98914857 ,   4.98914857 ,   73.5170327
0000000186,   9.00000000 ,   5.00000000 ,   1.00000000 ,   4.98911168 ,   4.98911168 ,   73.5183196
0000000187,   10.0000000 ,   5.00000000 ,   1.00000000 ,   4.98909541 ,   4.98909541 ,   73.5191408
0000000188,   0.00000000 ,   6.00000000 ,   1.00000000 ,   4.79103373 ,   4.79103373 ,   73.6831309
0000000189,   1.00000000 ,   6.00000000 ,   1.00000000 ,   4.79106960 ,   4.79106960 ,   73.6790033
0000000190,   2.00000000 ,   6.00000000 ,   1.00000000 ,   4.79114226 ,   4.79114226 ,   73.6737290
0000000191,   3.00000000 ,   6.00000000 ,   1.00000000 ,   4.79121255 ,   4.79121255 ,   73.6702956
0000000192,   4.00000000 ,   6.00000000 ,   1.00000000 ,   4.79125957 ,   4.79125957 ,   73.6686398
0000000193,   5.00000000 ,   6.00000000 ,   1.00000000 ,   4.79127578 ,   4.79127578 ,   73.6681696
0000000194,   6.00000000 ,   6.00000000 ,   1.00000000 ,   4.79125957 ,   4.79125957 ,   73.6686398
0000000195,   7.00000000 ,   6.00000000 ,   1.00000000 ,   4.79121255 ,   4.79121255 ,   73.6702956
0000000196,   8.00000000 ,   6.00000000 ,   1.00000000 ,   4.79114226 ,   4.79114226 ,   73.6737290
0000000197,   9.00000000 ,   6.00000000 ,   1.00000000 ,   4.79106960 ,   4.79106960 ,   73.6790033
0000000198,   10.0000000 ,   6.00000000 ,   1.00000000 ,   4.79103373 ,   4.79103373 ,   73.6831309
0000000199,   0.00000000 ,   7.00000000 ,   1.00000000 ,   4.59294512 ,   4.59294512 ,   73.8266609
0000000200,   1.00000000 ,   7.00000000 ,   1.00000000 ,   4.59302950 ,   4.59302950 ,   73.8043214
0000000201,   2.00000000 ,   7.00000000 ,   1.00000000 ,   4.59317112 ,   4.59317112 ,   73.7825883
0000000202,   3.00000000 ,   7.00000000 ,   1.00000000 ,   4.59329078 ,   4.59329078 ,   73.7708190
0000000203,   4.00000000 ,   7.00000000 ,   1.00000000 ,   4.59336367 ,   4.59336367 ,   73.7658476
0000000204,   5.00000000 ,   7.00000000 ,   1.00000000 ,   4.59338762 ,   4.59338762 ,   73.7645373
0000000205,   6.00000000 ,   7.00000000 ,   1.00000000 ,   4.59336367 ,   4.59336367 ,   73.7658476
0000000206,   7.00000000 ,   7.00000000 ,   1.00000000 ,   4.59329078 ,   4.59329078 ,   73.7708190
0000000207,   8.00000000 ,   7.00000000 ,   1.00000000 ,   4.59317112 ,   4.59317112 ,   73.7825883
0000000208,   9.00000000 ,   7.00000000 ,   1.00000000 ,   4.59302950 ,   4.59302950 ,   73.8043214
0000000209,   10.0000000 ,   7.00000000 ,   1.00000000 ,   4.59294512 ,   4.59294512 ,   73.8266609
0000000210,   0.00000000 ,   8.00000000 ,   1.00000000 ,   4.39473630 ,   4.39473630 ,   74.1165305
0000000211,   1.00000000 ,   8.00000000 ,   1.00000000 ,   4.39494173 ,   4.39494173 ,   73.9869401
0000000212,   2.00000000 ,   8.00000000 ,   1.00000000 ,   4.39519984 ,   4.39519984 ,   73.8994658
0000000213,   3.00000000 ,   8.00000000 ,   1.00000000 ,   4.39537988 ,   4.39537988 ,   73.8620222
0000000214,   4.00000000 ,   8.00000000 ,   1.00000000 ,   4.39547634 ,   4.39547634 ,   73.8485792
0000000215,   5.00000000 ,   8.00000000 ,   1.00000000 ,   4.39550602 ,   4.39550602 ,   73.8453416
0000000216,   6.00000000 ,   8.00000000 ,   1.00000000 ,   4.39547634 ,   4.39547634 ,   73.8485792
0000000217,   7.00000000 ,   8.00000000 ,   1.00000000 ,   4.39537988 ,   4.39537988 ,   73.8620222
0000000218,   8.00000000 ,   8.00000000 ,   1.00000000 ,   4.39519984 ,   4.39519984 ,   73.8994658
0000000219,   9.00000000 ,   8.00000000 ,   1.00000000 ,   4.39494173 ,   4.39494173 ,   73.9869401
0000000220,   10.0000000 ,   8.00000000 ,   1.00000000 ,   4.39473630 ,   4.39473630 ,   74.1165305
0000000221,   0.00000000 ,   9.00000000 ,   1.00000000 ,   4.19656637 ,   4.19656637 ,   75.2076458
0000000222,   1.00000000 ,   9.00000000 ,   1.00000000 ,   4.19700222 ,   4.19700222 ,   74.4054550
0000000223,   2.00000000 ,   9.00000000 ,   1.00000000 ,   4.19736387 ,   4.19736387 ,   74.0798032
0000000224,   3.00000000 ,   9.00000000 ,   1.00000000 ,   4.19755802 ,   4.19755802 ,   73.9771353
0000000225,   4.00000000 ,   9.00000000 ,   1.00000000 ,   4.19764586 ,   4.19764586 ,   73.9468637
0000000226,   5.00000000 ,   9.00000000 ,   1.00000000 ,   4.19767071 ,   4.19767071 ,   73.9402961
0000000227,   6.00000000 ,   9.00000000 ,   1.00000000 ,   4.19764586 ,   4.19764586 ,   73.9468637
0000000228,   7.00000000 ,   9.00000000 ,   1.00000000 ,   4.19755802 ,   4.19755802 ,   73.9771353
0000000229,   8.00000000 ,   9.00000000 ,   1.00000000 ,   4.19736387 ,   4.19736387 ,   74.0798032
0000000230,   9.00000000 ,   9.00000000 ,   1.00000000 ,   4.19700222 ,   4.19700222 ,   74.4054550
0000000231,   10.0000000 ,   9.00000000 ,   1.00000000 ,   4.19656637 ,   4.19656637 ,   75.2076458
0000000232,   0.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   80.4733522
0000000233,   1.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   75.2146547
0000000234,   2.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   74.2793886
0000000235,   3.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   74.0837205
0000000236,   4.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   74.0372673
0000000237,   5.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   74.0281200
0000000238,   6.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   74.0372673
0000000239,   7.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   74.0837205
0000000240,   8.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   74.2793886
0000000241,   9.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   75.2146547
0000000242,   10.0000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   80.4733522
0000000243,   0.00000000 ,   0.00000000 ,   2.00000000 ,   6.00000000 ,   6.00000000 ,   63.3228253
