node, X coordinate (m), Y coordinate (m), Z coordinate (m), Liquid Pressure (MPa), Vapor Pressure (MPa), Temperature (deg C)
0000000031,   8.00000000 ,   2.00000000 ,   0.00000000 ,   5.60579626 ,   5.60579626 ,   80.0000000
0000000032,   9.00000000 ,   2.00000000 ,   0.00000000 ,   5.60579619 ,   5.60579619 ,   80.0000000
0000000033,   10.0000000 ,   2.00000000 ,   0.00000000 ,   5.60579617 ,   5.60579617 ,   80.0000000
0000000034,   0.00000000 ,   3.00000000 ,   0.00000000 ,   5.40747125 ,   5.40747125 ,   80.0000000
0000000035,   1.00000000 ,   3.00000000 ,   0.00000000 ,   5.40747130 ,   5.40747130 ,   80.0000000
0000000036,   2.00000000 ,   3.00000000 ,   0.00000000 ,   5.40747141 ,   5.40747141 ,   80.0000000
0000000037,   3.00000000 ,   3.00000000 ,   0.00000000 ,   5.40747155 ,   5.40747155 ,   80.0000000
0000000038,   4.00000000 ,   3.00000000 ,   0.00000000 ,   5.40747166 ,   5.40747166 ,   80.0000000
0000000039,   5.00000000 ,   3.00000000 ,   0.00000000 ,   5.40747170 ,   5.40747170 ,   80.0000000
0000000040,   6.00000000 ,   3.00000000 ,   0.00000000 ,   5.40747166 ,   5.40747166 ,   80.0000000
0000000041,   7.00000000 ,   3.00000000 ,   0.00000000 ,   5.40747155 ,   5.40747155 ,   80.0000000
0000000042,   8.00000000 ,   3.00000000 ,   0.00000000 ,   5.40747141 ,   5.40747141 ,   80.0000000
0000000043,   9.00000000 ,   3.00000000 ,   0.00000000 ,   5.40747130 ,   5.40747130 ,   80.0000000
0000000044,   10.0000000 ,   3.00000000 ,   0.00000000 ,   5.40747125 ,   5.40747125 ,   80.0000000
0000000045,   0.00000000 ,   4.00000000 ,   0.00000000 ,   5.20849000 ,   5.20849000 ,   80.0000000
0000000046,   1.00000000 ,   4.00000000 ,   0.00000000 ,   5.20849009 ,   5.20849009 ,   80.0000000
0000000047,   2.00000000 ,   4.00000000 ,   0.00000000 ,   5.20849030 ,   5.20849030 ,   80.0000000
0000000048,   3.00000000 ,   4.00000000 ,   0.00000000 ,   5.20849054 ,   5.20849054 ,   80.0000000
0000000049,   4.00000000 ,   4.00000000 ,   0.00000000 ,   5.20849072 ,   5.20849072 ,   80.0000000
0000000050,   5.00000000 ,   4.00000000 ,   0.00000000 ,   5.20849079 ,   5.20849079 ,   80.0000000
0000000051,   6.00000000 ,   4.00000000 ,   0.00000000 ,   5.20849072 ,   5.20849072 ,   80.0000000
0000000052,   7.00000000 ,   4.00000000 ,   0.00000000 ,   5.20849054 ,   5.20849054 ,   80.0000000
0000000053,   8.00000000 ,   4.00000000 ,   0.00000000 ,   5.20849030 ,   5.20849030 ,   80.0000000
0000000054,   9.00000000 ,   4.00000000 ,   0.00000000 ,   5.20849009 ,   5.20849009 ,   80.0000000
0000000055,   10.0000000 ,   4.00000000 ,   0.00000000 ,   5.20849000 ,   5.20849000 ,   80.0000000
0000000056,   0.00000000 ,   5.00000000 ,   0.00000000 ,   5.00889246 ,   5.00889246 ,   80.0000000
0000000057,   1.00000000 ,   5.00000000 ,   0.00000000 ,   5.00889262 ,   5.00889262 ,   80.0000000
0000000058,   2.00000000 ,   5.00000000 ,   0.00000000 ,   5.00889298 ,   5.00889298 ,   80.0000000
0000000059,   3.00000000 ,   5.00000000 ,   0.00000000 ,   5.00889339 ,   5.00889339 ,   80.0000000
0000000060,   4.00000000 ,   5.00000000 ,   0.00000000 ,   5.00889369 ,   5.00889369 ,   80.0000000
0000000061,   5.00000000 ,   5.00000000 ,   0.00000000 ,   5.00889379 ,   5.00889379 ,   80.0000000
0000000062,   6.00000000 ,   5.00000000 ,   0.00000000 ,   5.00889369 ,   5.00889369 ,   80.0000000
0000000063,   7.00000000 ,   5.00000000 ,   0.00000000 ,   5.00889339 ,   5.00889339 ,   80.0000000
0000000064,   8.00000000 ,   5.00000000 ,   0.00000000 ,   5.00889298 ,   5.00889298 ,   80.0000000
0000000065,   9.00000000 ,   5.00000000 ,   0.00000000 ,   5.00889262 ,   5.00889262 ,   80.0000000
0000000066,   10.0000000 ,   5.00000000 ,   0.00000000 ,   5.00889246 ,   5.00889246 ,   80.0000000
0000000067,   0.00000000 ,   6.00000000 ,   0.00000000 ,   4.80867917 ,   4.80867917 ,   80.0000000
0000000068,   1.00000000 ,   6.00000000 ,   0.00000000 ,   4.80867945 ,   4.80867945 ,   80.0000000
0000000069,   2.00000000 ,   6.00000000 ,   0.00000000 ,   4.80868006 ,   4.80868006 ,   80.0000000
0000000070,   3.00000000 ,   6.00000000 ,   0.00000000 ,   4.80868070 ,   4.80868070 ,   80.0000000
0000000071,   4.00000000 ,   6.00000000 ,   0.00000000 ,   4.80868115 ,   4.80868115 ,   80.0000000
0000000072,   5.00000000 ,   6.00000000 ,   0.00000000 ,   4.80868131 ,   4.80868131 ,   80.0000000
0000000073,   6.00000000 ,   6.00000000 ,   0.00000000 ,   4.80868115 ,   4.80868115 ,   80.0000000
0000000074,   7.00000000 ,   6.00000000 ,   0.00000000 ,   4.80868070 ,   4.80868070 ,   80.0000000
0000000075,   8.00000000 ,   6.00000000 ,   0.00000000 ,   4.80868006 ,   4.80868006 ,   80.0000000
0000000076,   9.00000000 ,   6.00000000 ,   0.00000000 ,   4.80867945 ,   4.80867945 ,   80.0000000
0000000077,   10.0000000 ,   6.00000000 ,   0.00000000 ,   4.80867917 ,   4.80867917 ,   80.0000000
0000000078,   0.00000000 ,   7.00000000 ,   0.00000000 ,   4.60780931 ,   4.60780931 ,   80.0000000
0000000079,   1.00000000 ,   7.00000000 ,   0.00000000 ,   4.60780983 ,   4.60780983 ,   80.0000000
0000000080,   2.00000000 ,   7.00000000 ,   0.00000000 ,   4.60781081 ,   4.60781081 ,   80.0000000
0000000081,   3.00000000 ,   7.00000000 ,   0.00000000 ,   4.60781174 ,   4.60781174 ,   80.0000000
0000000082,   4.00000000 ,   7.00000000 ,   0.00000000 ,   4.60781234 ,   4.60781234 ,   80.0000000
0000000083,   5.00000000 ,   7.00000000 ,   0.00000000 ,   4.60781255 ,   4.60781255 ,   80.0000000
0000000084,   6.00000000 ,   7.00000000 ,   0.00000000 ,   4.60781234 ,   4.60781234 ,   80.0000000
0000000085,   7.00000000 ,   7.00000000 ,   0.00000000 ,   4.60781174 ,   4.60781174 ,   80.0000000
0000000086,   8.00000000 ,   7.00000000 ,   0.00000000 ,   4.60781081 ,   4.60781081 ,   80.0000000
0000000087,   9.00000000 ,   7.00000000 ,   0.00000000 ,   4.60780983 ,   4.60780983 ,   80.0000000
0000000088,   10.0000000 ,   7.00000000 ,   0.00000000 ,   4.60780931 ,   4.60780931 ,   80.0000000
0000000089,   0.00000000 ,   8.00000000 ,   0.00000000 ,   4.40619248 ,   4.40619248 ,   80.0000000
0000000090,   1.00000000 ,   8.00000000 ,   0.00000000 ,   4.40619337 ,   4.40619337 ,   80.0000000
0000000091,   2.00000000 ,   8.00000000 ,   0.00000000 ,   4.40619477 ,   4.40619477 ,   80.0000000
0000000092,   3.00000000 ,   8.00000000 ,   0.00000000 ,   4.40619591 ,   4.40619591 ,   80.0000000
0000000093,   4.00000000 ,   8.00000000 ,   0.00000000 ,   4.40619660 ,   4.40619660 ,   80.0000000
0000000094,   5.00000000 ,   8.00000000 ,   0.00000000 ,   4.40619682 ,   4.40619682 ,   80.0000000
0000000095,   6.00000000 ,   8.00000000 ,   0.00000000 ,   4.40619660 ,   4.40619660 ,   80.0000000
0000000096,   7.00000000 ,   8.00000000 ,   0.00000000 ,   4.40619591 ,   4.40619591 ,   80.0000000
0000000097,   8.00000000 ,   8.00000000 ,   0.00000000 ,   4.40619477 ,   4.40619477 ,   80.0000000
0000000098,   9.00000000 ,   8.00000000 ,   0.00000000 ,   4.40619337 ,   4.40619337 ,   80.0000000
0000000099,   10.0000000 ,   8.00000000 ,   0.00000000 ,   4.40619248 ,   4.40619248 ,   80.0000000
0000000100,   0.00000000 ,   9.00000000 ,   0.00000000 ,   4.20367292 ,   4.20367292 ,   80.0000000
0000000101,   1.00000000 ,   9.00000000 ,   0.00000000 ,   4.20367413 ,   4.20367413 ,   80.0000000
0000000102,   2.00000000 ,   9.00000000 ,   0.00000000 ,   4.20367554 ,   4.20367554 ,   80.0000000
0000000103,   3.00000000 ,   9.00000000 ,   0.00000000 ,   4.20367650 ,   4.20367650 ,   80.0000000
0000000104,   4.00000000 ,   9.00000000 ,   0.00000000 ,   4.20367701 ,   4.20367701 ,   80.0000000
0000000105,   5.00000000 ,   9.00000000 ,   0.00000000 ,   4.20367718 ,   4.20367718 ,   80.0000000
0000000106,   6.00000000 ,   9.00000000 ,   0.00000000 ,   4.20367701 ,   4.20367701 ,   80.0000000
0000000107,   7.00000000 ,   9.00000000 ,   0.00000000 ,   4.20367650 ,   4.20367650 ,   80.0000000
0000000108,   8.00000000 ,   9.00000000 ,   0.00000000 ,   4.20367554 ,   4.20367554 ,   80.0000000
0000000109,   9.00000000 ,   9.00000000 ,   0.00000000 ,   4.20367413 ,   4.20367413 ,   80.0000000
0000000110,   10.0000000 ,   9.00000000 ,   0.00000000 ,   4.20367292 ,   4.20367292 ,   80.0000000
0000000111,   0.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000112,   1.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000113,   2.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000114,   3.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000115,   4.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000116,   5.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000117,   6.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000118,   7.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000119,   8.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000120,   9.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000121,   10.0000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000122,   0.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   63.7490389
0000000123,   1.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   63.7490390
0000000124,   2.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   63.7490391
0000000125,   3.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   63.7490392
0000000126,   4.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   63.7490393
0000000127,   5.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   63.7490393
0000000128,   6.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   63.7490393
0000000129,   7.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   63.7490392
0000000130,   8.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   63.7490391
0000000131,   9.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   63.7490390
0000000132,   10.0000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   63.7490389
0000000133,   0.00000000 ,   1.00000000 ,   1.00000000 ,   5.79961692 ,   5.79961692 ,   64.4812693
0000000134,   1.00000000 ,   1.00000000 ,   1.00000000 ,   5.79961694 ,   5.79961694 ,   64.4812693
0000000135,   2.00000000 ,   1.00000000 ,   1.00000000 ,   5.79961697 ,   5.79961697 ,   64.4812693
0000000136,   3.00000000 ,   1.00000000 ,   1.00000000 ,   5.79961702 ,   5.79961702 ,   64.4812694
0000000137,   4.00000000 ,   1.00000000 ,   1.00000000 ,   5.79961705 ,   5.79961705 ,   64.4812694
0000000138,   5.00000000 ,   1.00000000 ,   1.00000000 ,   5.79961707 ,   5.79961707 ,   64.4812694
0000000139,   6.00000000 ,   1.00000000 ,   1.00000000 ,   5.79961705 ,   5.79961705 ,   64.4812694
0000000140,   7.00000000 ,   1.00000000 ,   1.00000000 ,   5.79961702 ,   5.79961702 ,   64.4812694
0000000141,   8.00000000 ,   1.00000000 ,   1.00000000 ,   5.79961697 ,   5.79961697 ,   64.4812693
0000000142,   9.00000000 ,   1.00000000 ,   1.00000000 ,   5.79961694 ,   5.79961694 ,   64.4812693
0000000143,   10.0000000 ,   1.00000000 ,   1.00000000 ,   5.79961692 ,   5.79961692 ,   64.4812693
0000000144,   0.00000000 ,   2.00000000 ,   1.00000000 ,   5.60078325 ,   5.60078325 ,   64.6420718
0000000145,   1.00000000 ,   2.00000000 ,   1.00000000 ,   5.60078329 ,   5.60078329 ,   64.6420718
0000000146,   2.00000000 ,   2.00000000 ,   1.00000000 ,   5.60078338 ,   5.60078338 ,   64.6420718
0000000147,   3.00000000 ,   2.00000000 ,   1.00000000 ,   5.60078349 ,   5.60078349 ,   64.6420719
0000000148,   4.00000000 ,   2.00000000 ,   1.00000000 ,   5.60078357 ,   5.60078357 ,   64.6420719
0000000149,   5.00000000 ,   2.00000000 ,   1.00000000 ,   5.60078361 ,   5.60078361 ,   64.6420719
0000000150,   6.00000000 ,   2.00000000 ,   1.00000000 ,   5.60078357 ,   5.60078357 ,   64.6420719
0000000151,   7.00000000 ,   2.00000000 ,   1.00000000 ,   5.60078349 ,   5.60078349 ,   64.6420719
0000000152,   8.00000000 ,   2.00000000 ,   1.00000000 ,   5.60078338 ,   5.60078338 ,   64.6420718
0000000153,   9.00000000 ,   2.00000000 ,   1.00000000 ,   5.60078329 ,   5.60078329 ,   64.6420718
0000000154,   10.0000000 ,   2.00000000 ,   1.00000000 ,   5.60078325 ,   5.60078325 ,   64.6420718
0000000155,   0.00000000 ,   3.00000000 ,   1.00000000 ,   5.40190312 ,   5.40190312 ,   64.6757060
0000000156,   1.00000000 ,   3.00000000 ,   1.00000000 ,   5.40190320 ,   5.40190320 ,   64.6757060
0000000157,   2.00000000 ,   3.00000000 ,   1.00000000 ,   5.40190340 ,   5.40190340 ,   64.6757060
0000000158,   3.00000000 ,   3.00000000 ,   1.00000000 ,   5.40190362 ,   5.40190362 ,   64.6757060
0000000159,   4.00000000 ,   3.00000000 ,   1.00000000 ,   5.40190379 ,   5.40190379 ,   64.6757060
0000000160,   5.00000000 ,   3.00000000 ,   1.00000000 ,   5.40190385 ,   5.40190385 ,   64.6757060
0000000161,   6.00000000 ,   3.00000000 ,   1.00000000 ,   5.40190379 ,   5.40190379 ,   64.6757060
0000000162,   7.00000000 ,   3.00000000 ,   1.00000000 ,   5.40190362 ,   5.40190362 ,   64.6757060
0000000163,   8.00000000 ,   3.00000000 ,   1.00000000 ,   5.40190340 ,   5.40190340 ,   64.6757060
0000000164,   9.00000000 ,   3.00000000 ,   1.00000000 ,   5.40190320 ,   5.40190320 ,   64.6757060
0000000165,   10.0000000 ,   3.00000000 ,   1.00000000 ,   5.40190312 ,   5.40190312 ,   64.6757060
0000000166,   0.00000000 ,   4.00000000 ,   1.00000000 ,   5.20267791 ,   5.20267791 ,   64.6822875
0000000167,   1.00000000 ,   4.00000000 ,   1.00000000 ,   5.20267808 ,   5.20267808 ,   64.6822874
0000000168,   2.00000000 ,   4.00000000 ,   1.00000000 ,   5.20267848 ,   5.20267848 ,   64.6822874
0000000169,   3.00000000 ,   4.00000000 ,   1.00000000 ,   5.20267892 ,   5.20267892 ,   64.6822874
0000000170,   4.00000000 ,   4.00000000 ,   1.00000000 ,   5.20267923 ,   5.20267923 ,   64.6822874
0000000171,   5.00000000 ,   4.00000000 ,   1.00000000 ,   5.20267935 ,   5.20267935 ,   64.6822874
0000000172,   6.00000000 ,   4.00000000 ,   1.00000000 ,   5.20267923 ,   5.20267923 ,   64.6822874
0000000173,   7.00000000 ,   4.00000000 ,   1.00000000 ,   5.20267892 ,   5.20267892 ,   64.6822874
0000000174,   8.00000000 ,   4.00000000 ,   1.00000000 ,   5.20267848 ,   5.20267848 ,   64.6822874
0000000175,   9.00000000 ,   4.00000000 ,   1.00000000 ,   5.20267808 ,   5.20267808 ,   64.6822874
0000000176,   10.0000000 ,   4.00000000 ,   1.00000000 ,   5.20267791 ,   5.20267791 ,   64.6822875
0000000177,   0.00000000 ,   5.00000000 ,   1.00000000 ,   5.00307686 ,   5.00307686 ,   64.6829746
0000000178,   1.00000000 ,   5.00000000 ,   1.00000000 ,   5.00307726 ,   5.00307726 ,   64.6829730
0000000179,   2.00000000 ,   5.00000000 ,   1.00000000 ,   5.00307810 ,   5.00307810 ,   64.6829721
0000000180,   3.00000000 ,   5.00000000 ,   1.00000000 ,   5.00307894 ,   5.00307894 ,   64.6829719
0000000181,   4.00000000 ,   5.00000000 ,   1.00000000 ,   5.00307952 ,   5.00307952 ,   64.6829718
0000000182,   5.00000000 ,   5.00000000 ,   1.00000000 ,   5.00307972 ,   5.00307972 ,   64.6829718
0000000183,   6.00000000 ,   5.00000000 ,   1.00000000 ,   5.00307952 ,   5.00307952 ,   64.6829718
0000000184,   7.00000000 ,   5.00000000 ,   1.00000000 ,   5.00307894 ,   5.00307894 ,   64.6829719
0000000185,   8.00000000 ,   5.00000000 ,   1.00000000 ,   5.00307810 ,   5.00307810 ,   64.6829721
0000000186,   9.00000000 ,   5.00000000 ,   1.00000000 ,   5.00307726 ,   5.00307726 ,   64.6829730
0000000187,   10.0000000 ,   5.00000000 ,   1.00000000 ,   5.00307686 ,   5.00307686 ,   64.6829746
0000000188,   0.00000000 ,   6.00000000 ,   1.00000000 ,   4.80311104 ,   4.80311104 ,   64.6821546
0000000189,   1.00000000 ,   6.00000000 ,   1.00000000 ,   4.80311206 ,   4.80311206 ,   64.6821335
0000000190,   2.00000000 ,   6.00000000 ,   1.00000000 ,   4.80311386 ,   4.80311386 ,   64.6821237
0000000191,   3.00000000 ,   6.00000000 ,   1.00000000 ,   4.80311546 ,   4.80311546 ,   64.6821213
0000000192,   4.00000000 ,   6.00000000 ,   1.00000000 ,   4.80311647 ,   4.80311647 ,   64.6821209
0000000193,   5.00000000 ,   6.00000000 ,   1.00000000 ,   4.80311681 ,   4.80311681 ,   64.6821208
0000000194,   6.00000000 ,   6.00000000 ,   1.00000000 ,   4.80311647 ,   4.80311647 ,   64.6821209
0000000195,   7.00000000 ,   6.00000000 ,   1.00000000 ,   4.80311546 ,   4.80311546 ,   64.6821213
0000000196,   8.00000000 ,   6.00000000 ,   1.00000000 ,   4.80311386 ,   4.80311386 ,   64.6821237
0000000197,   9.00000000 ,   6.00000000 ,   1.00000000 ,   4.80311206 ,   4.80311206 ,   64.6821335
0000000198,   10.0000000 ,   6.00000000 ,   1.00000000 ,   4.80311104 ,   4.80311104 ,   64.6821546
0000000199,   0.00000000 ,   7.00000000 ,   1.00000000 ,   4.60278955 ,   4.60278955 ,   64.6814769
0000000200,   1.00000000 ,   7.00000000 ,   1.00000000 ,   4.60279250 ,   4.60279250 ,   64.6811999
0000000201,   2.00000000 ,   7.00000000 ,   1.00000000 ,   4.60279647 ,   4.60279647 ,   64.6811004
0000000202,   3.00000000 ,   7.00000000 ,   1.00000000 ,   4.60279938 ,   4.60279938 ,   64.6810796
0000000203,   4.00000000 ,   7.00000000 ,   1.00000000 ,   4.60280100 ,   4.60280100 ,   64.6810762
0000000204,   5.00000000 ,   7.00000000 ,   1.00000000 ,   4.60280151 ,   4.60280151 ,   64.6810758
0000000205,   6.00000000 ,   7.00000000 ,   1.00000000 ,   4.60280100 ,   4.60280100 ,   64.6810762
0000000206,   7.00000000 ,   7.00000000 ,   1.00000000 ,   4.60279938 ,   4.60279938 ,   64.6810796
0000000207,   8.00000000 ,   7.00000000 ,   1.00000000 ,   4.60279647 ,   4.60279647 ,   64.6811004
0000000208,   9.00000000 ,   7.00000000 ,   1.00000000 ,   4.60279250 ,   4.60279250 ,   64.6811999
0000000209,   10.0000000 ,   7.00000000 ,   1.00000000 ,   4.60278955 ,   4.60278955 ,   64.6814769
0000000210,   0.00000000 ,   8.00000000 ,   1.00000000 ,   4.40211629 ,   4.40211629 ,   64.6891148
0000000211,   1.00000000 ,   8.00000000 ,   1.00000000 ,   4.40212577 ,   4.40212577 ,   64.6854350
0000000212,   2.00000000 ,   8.00000000 ,   1.00000000 ,   4.40213429 ,   4.40213429 ,   64.6844867
0000000213,   3.00000000 ,   8.00000000 ,   1.00000000 ,   4.40213908 ,   4.40213908 ,   64.6843296
0000000214,   4.00000000 ,   8.00000000 ,   1.00000000 ,   4.40214132 ,   4.40214132 ,   64.6843079
0000000215,   5.00000000 ,   8.00000000 ,   1.00000000 ,   4.40214196 ,   4.40214196 ,   64.6843056
0000000216,   6.00000000 ,   8.00000000 ,   1.00000000 ,   4.40214132 ,   4.40214132 ,   64.6843079
0000000217,   7.00000000 ,   8.00000000 ,   1.00000000 ,   4.40213908 ,   4.40213908 ,   64.6843296
0000000218,   8.00000000 ,   8.00000000 ,   1.00000000 ,   4.40213429 ,   4.40213429 ,   64.6844867
0000000219,   9.00000000 ,   8.00000000 ,   1.00000000 ,   4.40212577 ,   4.40212577 ,   64.6854350
0000000220,   10.0000000 ,   8.00000000 ,   1.00000000 ,   4.40211629 ,   4.40211629 ,   64.6891148
0000000221,   0.00000000 ,   9.00000000 ,   1.00000000 ,   4.20111094 ,   4.20111094 ,   64.7820515
0000000222,   1.00000000 ,   9.00000000 ,   1.00000000 ,   4.20113935 ,   4.20113935 ,   64.7325318
0000000223,   2.00000000 ,   9.00000000 ,   1.00000000 ,   4.20115420 ,   4.20115420 ,   64.7244466
0000000224,   3.00000000 ,   9.00000000 ,   1.00000000 ,   4.20115997 ,   4.20115997 ,   64.7234613
0000000225,   4.00000000 ,   9.00000000 ,   1.00000000 ,   4.20116210 ,   4.20116210 ,   64.7233531
0000000226,   5.00000000 ,   9.00000000 ,   1.00000000 ,   4.20116264 ,   4.20116264 ,   64.7233429
0000000227,   6.00000000 ,   9.00000000 ,   1.00000000 ,   4.20116210 ,   4.20116210 ,   64.7233531
0000000228,   7.00000000 ,   9.00000000 ,   1.00000000 ,   4.20115997 ,   4.20115997 ,   64.7234613
0000000229,   8.00000000 ,   9.00000000 ,   1.00000000 ,   4.20115420 ,   4.20115420 ,   64.7244466
0000000230,   9.00000000 ,   9.00000000 ,   1.00000000 ,   4.20113935 ,   4.20113935 ,   64.7325318
0000000231,   10.0000000 ,   9.00000000 ,   1.00000000 ,   4.20111094 ,   4.20111094 ,   64.7820515
0000000232,   0.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   65.6747201
0000000233,   1.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   64.9997400
0000000234,   2.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   64.9482191
0000000235,   3.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   64.9441493
0000000236,   4.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   64.9438161
0000000237,   5.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   64.9437902
0000000238,   6.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   64.9438161
0000000239,   7.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   64.9441493
0000000240,   8.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   64.9482191
0000000241,   9.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   64.9997400
0000000242,   10.0000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   65.6747201
0000000243,   0.00000000 ,   0.00000000 ,   2.00000000 ,   6.00000000 ,   6.00000000 ,   60.5778064
