node, X coordinate (m), Y coordinate (m), Z coordinate (m), Liquid Pressure (MPa), Vapor Pressure (MPa), Temperature (deg C)
0000000031,   8.00000000 ,   2.00000000 ,   0.00000000 ,   5.60450537 ,   5.60450537 ,   80.0000000
0000000032,   9.00000000 ,   2.00000000 ,   0.00000000 ,   5.60450503 ,   5.60450503 ,   80.0000000
0000000033,   10.0000000 ,   2.00000000 ,   0.00000000 ,   5.60450489 ,   5.60450489 ,   80.0000000
0000000034,   0.00000000 ,   3.00000000 ,   0.00000000 ,   5.40592789 ,   5.40592789 ,   80.0000000
0000000035,   1.00000000 ,   3.00000000 ,   0.00000000 ,   5.40592814 ,   5.40592814 ,   80.0000000
0000000036,   2.00000000 ,   3.00000000 ,   0.00000000 ,   5.40592878 ,   5.40592878 ,   80.0000000
0000000037,   3.00000000 ,   3.00000000 ,   0.00000000 ,   5.40592954 ,   5.40592954 ,   80.0000000
0000000038,   4.00000000 ,   3.00000000 ,   0.00000000 ,   5.40593014 ,   5.40593014 ,   80.0000000
0000000039,   5.00000000 ,   3.00000000 ,   0.00000000 ,   5.40593036 ,   5.40593036 ,   80.0000000
0000000040,   6.00000000 ,   3.00000000 ,   0.00000000 ,   5.40593014 ,   5.40593014 ,   80.0000000
0000000041,   7.00000000 ,   3.00000000 ,   0.00000000 ,   5.40592954 ,   5.40592954 ,   80.0000000
0000000042,   8.00000000 ,   3.00000000 ,   0.00000000 ,   5.40592878 ,   5.40592878 ,   80.0000000
0000000043,   9.00000000 ,   3.00000000 ,   0.00000000 ,   5.40592814 ,   5.40592814 ,   80.0000000
0000000044,   10.0000000 ,   3.00000000 ,   0.00000000 ,   5.40592789 ,   5.40592789 ,   80.0000000
0000000045,   0.00000000 ,   4.00000000 ,   0.00000000 ,   5.20689871 ,   5.20689871 ,   80.0000000
0000000046,   1.00000000 ,   4.00000000 ,   0.00000000 ,   5.20689917 ,   5.20689917 ,   80.0000000
0000000047,   2.00000000 ,   4.00000000 ,   0.00000000 ,   5.20690031 ,   5.20690031 ,   80.0000000
0000000048,   3.00000000 ,   4.00000000 ,   0.00000000 ,   5.20690163 ,   5.20690163 ,   80.0000000
0000000049,   4.00000000 ,   4.00000000 ,   0.00000000 ,   5.20690264 ,   5.20690264 ,   80.0000000
0000000050,   5.00000000 ,   4.00000000 ,   0.00000000 ,   5.20690301 ,   5.20690301 ,   80.0000000
0000000051,   6.00000000 ,   4.00000000 ,   0.00000000 ,   5.20690264 ,   5.20690264 ,   80.0000000
0000000052,   7.00000000 ,   4.00000000 ,   0.00000000 ,   5.20690163 ,   5.20690163 ,   80.0000000
0000000053,   8.00000000 ,   4.00000000 ,   0.00000000 ,   5.20690031 ,   5.20690031 ,   80.0000000
0000000054,   9.00000000 ,   4.00000000 ,   0.00000000 ,   5.20689917 ,   5.20689917 ,   80.0000000
0000000055,   10.0000000 ,   4.00000000 ,   0.00000000 ,   5.20689871 ,   5.20689871 ,   80.0000000
0000000056,   0.00000000 ,   5.00000000 ,   0.00000000 ,   5.00739679 ,   5.00739679 ,   80.0000000
0000000057,   1.00000000 ,   5.00000000 ,   0.00000000 ,   5.00739761 ,   5.00739761 ,   80.0000000
0000000058,   2.00000000 ,   5.00000000 ,   0.00000000 ,   5.00739957 ,   5.00739957 ,   80.0000000
0000000059,   3.00000000 ,   5.00000000 ,   0.00000000 ,   5.00740175 ,   5.00740175 ,   80.0000000
0000000060,   4.00000000 ,   5.00000000 ,   0.00000000 ,   5.00740337 ,   5.00740337 ,   80.0000000
0000000061,   5.00000000 ,   5.00000000 ,   0.00000000 ,   5.00740396 ,   5.00740396 ,   80.0000000
0000000062,   6.00000000 ,   5.00000000 ,   0.00000000 ,   5.00740337 ,   5.00740337 ,   80.0000000
0000000063,   7.00000000 ,   5.00000000 ,   0.00000000 ,   5.00740175 ,   5.00740175 ,   80.0000000
0000000064,   8.00000000 ,   5.00000000 ,   0.00000000 ,   5.00739957 ,   5.00739957 ,   80.0000000
0000000065,   9.00000000 ,   5.00000000 ,   0.00000000 ,   5.00739761 ,   5.00739761 ,   80.0000000
0000000066,   10.0000000 ,   5.00000000 ,   0.00000000 ,   5.00739679 ,   5.00739679 ,   80.0000000
0000000067,   0.00000000 ,   6.00000000 ,   0.00000000 ,   4.80737913 ,   4.80737913 ,   80.0000000
0000000068,   1.00000000 ,   6.00000000 ,   0.00000000 ,   4.80738059 ,   4.80738059 ,   80.0000000
0000000069,   2.00000000 ,   6.00000000 ,   0.00000000 ,   4.80738386 ,   4.80738386 ,   80.0000000
0000000070,   3.00000000 ,   6.00000000 ,   0.00000000 ,   4.80738728 ,   4.80738728 ,   80.0000000
0000000071,   4.00000000 ,   6.00000000 ,   0.00000000 ,   4.80738971 ,   4.80738971 ,   80.0000000
0000000072,   5.00000000 ,   6.00000000 ,   0.00000000 ,   4.80739058 ,   4.80739058 ,   80.0000000
0000000073,   6.00000000 ,   6.00000000 ,   0.00000000 ,   4.80738971 ,   4.80738971 ,   80.0000000
0000000074,   7.00000000 ,   6.00000000 ,   0.00000000 ,   4.80738728 ,   4.80738728 ,   80.0000000
0000000075,   8.00000000 ,   6.00000000 ,   0.00000000 ,   4.80738386 ,   4.80738386 ,   80.0000000
0000000076,   9.00000000 ,   6.00000000 ,   0.00000000 ,   4.80738059 ,   4.80738059 ,   80.0000000
0000000077,   10.0000000 ,   6.00000000 ,   0.00000000 ,   4.80737913 ,   4.80737913 ,   80.0000000
0000000078,   0.00000000 ,   7.00000000 ,   0.00000000 ,   4.60677613 ,   4.60677613 ,   80.0000000
0000000079,   1.00000000 ,   7.00000000 ,   0.00000000 ,   4.60677871 ,   4.60677871 ,   80.0000000
0000000080,   2.00000000 ,   7.00000000 ,   0.00000000 ,   4.60678384 ,   4.60678384 ,   80.0000000
0000000081,   3.00000000 ,   7.00000000 ,   0.00000000 ,   4.60678876 ,   4.60678876 ,   80.0000000
0000000082,   4.00000000 ,   7.00000000 ,   0.00000000 ,   4.60679205 ,   4.60679205 ,   80.0000000
0000000083,   5.00000000 ,   7.00000000 ,   0.00000000 ,   4.60679318 ,   4.60679318 ,   80.0000000
0000000084,   6.00000000 ,   7.00000000 ,   0.00000000 ,   4.60679205 ,   4.60679205 ,   80.0000000
0000000085,   7.00000000 ,   7.00000000 ,   0.00000000 ,   4.60678876 ,   4.60678876 ,   80.0000000
0000000086,   8.00000000 ,   7.00000000 ,   0.00000000 ,   4.60678384 ,   4.60678384 ,   80.0000000
0000000087,   9.00000000 ,   7.00000000 ,   0.00000000 ,   4.60677871 ,   4.60677871 ,   80.0000000
0000000088,   10.0000000 ,   7.00000000 ,   0.00000000 ,   4.60677613 ,   4.60677613 ,   80.0000000
0000000089,   0.00000000 ,   8.00000000 ,   0.00000000 ,   4.40547739 ,   4.40547739 ,   80.0000000
0000000090,   1.00000000 ,   8.00000000 ,   0.00000000 ,   4.40548168 ,   4.40548168 ,   80.0000000
0000000091,   2.00000000 ,   8.00000000 ,   0.00000000 ,   4.40548878 ,   4.40548878 ,   80.0000000
0000000092,   3.00000000 ,   8.00000000 ,   0.00000000 ,   4.40549479 ,   4.40549479 ,   80.0000000
0000000093,   4.00000000 ,   8.00000000 ,   0.00000000 ,   4.40549847 ,   4.40549847 ,   80.0000000
0000000094,   5.00000000 ,   8.00000000 ,   0.00000000 ,   4.40549969 ,   4.40549969 ,   80.0000000
0000000095,   6.00000000 ,   8.00000000 ,   0.00000000 ,   4.40549847 ,   4.40549847 ,   80.0000000
0000000096,   7.00000000 ,   8.00000000 ,   0.00000000 ,   4.40549479 ,   4.40549479 ,   80.0000000
0000000097,   8.00000000 ,   8.00000000 ,   0.00000000 ,   4.40548878 ,   4.40548878 ,   80.0000000
0000000098,   9.00000000 ,   8.00000000 ,   0.00000000 ,   4.40548168 ,   4.40548168 ,   80.0000000
0000000099,   10.0000000 ,   8.00000000 ,   0.00000000 ,   4.40547739 ,   4.40547739 ,   80.0000000
0000000100,   0.00000000 ,   9.00000000 ,   0.00000000 ,   4.20331023 ,   4.20331023 ,   80.0000000
0000000101,   1.00000000 ,   9.00000000 ,   0.00000000 ,   4.20331559 ,   4.20331559 ,   80.0000000
0000000102,   2.00000000 ,   9.00000000 ,   0.00000000 ,   4.20332252 ,   4.20332252 ,   80.0000000
0000000103,   3.00000000 ,   9.00000000 ,   0.00000000 ,   4.20332750 ,   4.20332750 ,   80.0000000
0000000104,   4.00000000 ,   9.00000000 ,   0.00000000 ,   4.20333026 ,   4.20333026 ,   80.0000000
0000000105,   5.00000000 ,   9.00000000 ,   0.00000000 ,   4.20333113 ,   4.20333113 ,   80.0000000
0000000106,   6.00000000 ,   9.00000000 ,   0.00000000 ,   4.20333026 ,   4.20333026 ,   80.0000000
0000000107,   7.00000000 ,   9.00000000 ,   0.00000000 ,   4.20332750 ,   4.20332750 ,   80.0000000
0000000108,   8.00000000 ,   9.00000000 ,   0.00000000 ,   4.20332252 ,   4.20332252 ,   80.0000000
0000000109,   9.00000000 ,   9.00000000 ,   0.00000000 ,   4.20331559 ,   4.20331559 ,   80.0000000
0000000110,   10.0000000 ,   9.00000000 ,   0.00000000 ,   4.20331023 ,   4.20331023 ,   80.0000000
0000000111,   0.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000112,   1.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000113,   2.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000114,   3.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000115,   4.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000116,   5.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000117,   6.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000118,   7.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000119,   8.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000120,   9.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000121,   10.0000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000122,   0.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   65.4682495
0000000123,   1.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   65.4682500
0000000124,   2.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   65.4682512
0000000125,   3.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   65.4682526
0000000126,   4.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   65.4682538
0000000127,   5.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   65.4682542
0000000128,   6.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   65.4682538
0000000129,   7.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   65.4682526
0000000130,   8.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   65.4682512
0000000131,   9.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   65.4682500
0000000132,   10.0000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   65.4682495
0000000133,   0.00000000 ,   1.00000000 ,   1.00000000 ,   5.79715237 ,   5.79715237 ,   66.9586201
0000000134,   1.00000000 ,   1.00000000 ,   1.00000000 ,   5.79715245 ,   5.79715245 ,   66.9586203
0000000135,   2.00000000 ,   1.00000000 ,   1.00000000 ,   5.79715267 ,   5.79715267 ,   66.9586208
0000000136,   3.00000000 ,   1.00000000 ,   1.00000000 ,   5.79715292 ,   5.79715292 ,   66.9586213
0000000137,   4.00000000 ,   1.00000000 ,   1.00000000 ,   5.79715312 ,   5.79715312 ,   66.9586218
0000000138,   5.00000000 ,   1.00000000 ,   1.00000000 ,   5.79715319 ,   5.79715319 ,   66.9586220
0000000139,   6.00000000 ,   1.00000000 ,   1.00000000 ,   5.79715312 ,   5.79715312 ,   66.9586218
0000000140,   7.00000000 ,   1.00000000 ,   1.00000000 ,   5.79715292 ,   5.79715292 ,   66.9586213
0000000141,   8.00000000 ,   1.00000000 ,   1.00000000 ,   5.79715267 ,   5.79715267 ,   66.9586208
0000000142,   9.00000000 ,   1.00000000 ,   1.00000000 ,   5.79715245 ,   5.79715245 ,   66.9586203
0000000143,   10.0000000 ,   1.00000000 ,   1.00000000 ,   5.79715237 ,   5.79715237 ,   66.9586201
0000000144,   0.00000000 ,   2.00000000 ,   1.00000000 ,   5.59776555 ,   5.59776555 ,   67.4331535
0000000145,   1.00000000 ,   2.00000000 ,   1.00000000 ,   5.59776576 ,   5.59776576 ,   67.4331536
0000000146,   2.00000000 ,   2.00000000 ,   1.00000000 ,   5.59776627 ,   5.59776627 ,   67.4331538
0000000147,   3.00000000 ,   2.00000000 ,   1.00000000 ,   5.59776688 ,   5.59776688 ,   67.4331541
0000000148,   4.00000000 ,   2.00000000 ,   1.00000000 ,   5.59776736 ,   5.59776736 ,   67.4331543
0000000149,   5.00000000 ,   2.00000000 ,   1.00000000 ,   5.59776753 ,   5.59776753 ,   67.4331544
0000000150,   6.00000000 ,   2.00000000 ,   1.00000000 ,   5.59776736 ,   5.59776736 ,   67.4331543
0000000151,   7.00000000 ,   2.00000000 ,   1.00000000 ,   5.59776688 ,   5.59776688 ,   67.4331541
0000000152,   8.00000000 ,   2.00000000 ,   1.00000000 ,   5.59776627 ,   5.59776627 ,   67.4331538
0000000153,   9.00000000 ,   2.00000000 ,   1.00000000 ,   5.59776576 ,   5.59776576 ,   67.4331536
0000000154,   10.0000000 ,   2.00000000 ,   1.00000000 ,   5.59776555 ,   5.59776555 ,   67.4331535
0000000155,   0.00000000 ,   3.00000000 ,   1.00000000 ,   5.39901365 ,   5.39901365 ,   67.5756934
0000000156,   1.00000000 ,   3.00000000 ,   1.00000000 ,   5.39901408 ,   5.39901408 ,   67.5756932
0000000157,   2.00000000 ,   3.00000000 ,   1.00000000 ,   5.39901516 ,   5.39901516 ,   67.5756932
0000000158,   3.00000000 ,   3.00000000 ,   1.00000000 ,   5.39901639 ,   5.39901639 ,   67.5756932
0000000159,   4.00000000 ,   3.00000000 ,   1.00000000 ,   5.39901733 ,   5.39901733 ,   67.5756934
0000000160,   5.00000000 ,   3.00000000 ,   1.00000000 ,   5.39901767 ,   5.39901767 ,   67.5756934
0000000161,   6.00000000 ,   3.00000000 ,   1.00000000 ,   5.39901733 ,   5.39901733 ,   67.5756934
0000000162,   7.00000000 ,   3.00000000 ,   1.00000000 ,   5.39901639 ,   5.39901639 ,   67.5756932
0000000163,   8.00000000 ,   3.00000000 ,   1.00000000 ,   5.39901516 ,   5.39901516 ,   67.5756932
0000000164,   9.00000000 ,   3.00000000 ,   1.00000000 ,   5.39901408 ,   5.39901408 ,   67.5756932
0000000165,   10.0000000 ,   3.00000000 ,   1.00000000 ,   5.39901365 ,   5.39901365 ,   67.5756934
0000000166,   0.00000000 ,   4.00000000 ,   1.00000000 ,   5.20010156 ,   5.20010156 ,   67.6165981
0000000167,   1.00000000 ,   4.00000000 ,   1.00000000 ,   5.20010249 ,   5.20010249 ,   67.6165957
0000000168,   2.00000000 ,   4.00000000 ,   1.00000000 ,   5.20010468 ,   5.20010468 ,   67.6165935
0000000169,   3.00000000 ,   4.00000000 ,   1.00000000 ,   5.20010707 ,   5.20010707 ,   67.6165927
0000000170,   4.00000000 ,   4.00000000 ,   1.00000000 ,   5.20010883 ,   5.20010883 ,   67.6165926
0000000171,   5.00000000 ,   4.00000000 ,   1.00000000 ,   5.20010946 ,   5.20010946 ,   67.6165926
0000000172,   6.00000000 ,   4.00000000 ,   1.00000000 ,   5.20010883 ,   5.20010883 ,   67.6165926
0000000173,   7.00000000 ,   4.00000000 ,   1.00000000 ,   5.20010707 ,   5.20010707 ,   67.6165927
0000000174,   8.00000000 ,   4.00000000 ,   1.00000000 ,   5.20010468 ,   5.20010468 ,   67.6165935
0000000175,   9.00000000 ,   4.00000000 ,   1.00000000 ,   5.20010249 ,   5.20010249 ,   67.6165957
0000000176,   10.0000000 ,   4.00000000 ,   1.00000000 ,   5.20010156 ,   5.20010156 ,   67.6165981
0000000177,   0.00000000 ,   5.00000000 ,   1.00000000 ,   5.00084675 ,   5.00084675 ,   67.6277097
0000000178,   1.00000000 ,   5.00000000 ,   1.00000000 ,   5.00084885 ,   5.00084885 ,   67.6276853
0000000179,   2.00000000 ,   5.00000000 ,   1.00000000 ,   5.00085338 ,   5.00085338 ,   67.6276659
0000000180,   3.00000000 ,   5.00000000 ,   1.00000000 ,   5.00085797 ,   5.00085797 ,   67.6276584
0000000181,   4.00000000 ,   5.00000000 ,   1.00000000 ,   5.00086116 ,   5.00086116 ,   67.6276565
0000000182,   5.00000000 ,   5.00000000 ,   1.00000000 ,   5.00086227 ,   5.00086227 ,   67.6276561
0000000183,   6.00000000 ,   5.00000000 ,   1.00000000 ,   5.00086116 ,   5.00086116 ,   67.6276565
0000000184,   7.00000000 ,   5.00000000 ,   1.00000000 ,   5.00085797 ,   5.00085797 ,   67.6276584
0000000185,   8.00000000 ,   5.00000000 ,   1.00000000 ,   5.00085338 ,   5.00085338 ,   67.6276659
0000000186,   9.00000000 ,   5.00000000 ,   1.00000000 ,   5.00084885 ,   5.00084885 ,   67.6276853
0000000187,   10.0000000 ,   5.00000000 ,   1.00000000 ,   5.00084675 ,   5.00084675 ,   67.6277097
0000000188,   0.00000000 ,   6.00000000 ,   1.00000000 ,   4.80122902 ,   4.80122902 ,   67.6307365
0000000189,   1.00000000 ,   6.00000000 ,   1.00000000 ,   4.80123424 ,   4.80123424 ,   67.6305030
0000000190,   2.00000000 ,   6.00000000 ,   1.00000000 ,   4.80124385 ,   4.80124385 ,   67.6303487
0000000191,   3.00000000 ,   6.00000000 ,   1.00000000 ,   4.80125253 ,   4.80125253 ,   67.6302957
0000000192,   4.00000000 ,   6.00000000 ,   1.00000000 ,   4.80125805 ,   4.80125805 ,   67.6302823
0000000193,   5.00000000 ,   6.00000000 ,   1.00000000 ,   4.80125991 ,   4.80125991 ,   67.6302800
0000000194,   6.00000000 ,   6.00000000 ,   1.00000000 ,   4.80125805 ,   4.80125805 ,   67.6302823
0000000195,   7.00000000 ,   6.00000000 ,   1.00000000 ,   4.80125253 ,   4.80125253 ,   67.6302957
0000000196,   8.00000000 ,   6.00000000 ,   1.00000000 ,   4.80124385 ,   4.80124385 ,   67.6303487
0000000197,   9.00000000 ,   6.00000000 ,   1.00000000 ,   4.80123424 ,   4.80123424 ,   67.6305030
0000000198,   10.0000000 ,   6.00000000 ,   1.00000000 ,   4.80122902 ,   4.80122902 ,   67.6307365
0000000199,   0.00000000 ,   7.00000000 ,   1.00000000 ,   4.60125878 ,   4.60125878 ,   67.6357115
0000000200,   1.00000000 ,   7.00000000 ,   1.00000000 ,   4.60127323 ,   4.60127323 ,   67.6334843
0000000201,   2.00000000 ,   7.00000000 ,   1.00000000 ,   4.60129397 ,   4.60129397 ,   67.6323316
0000000202,   3.00000000 ,   7.00000000 ,   1.00000000 ,   4.60130970 ,   4.60130970 ,   67.6319973
0000000203,   4.00000000 ,   7.00000000 ,   1.00000000 ,   4.60131859 ,   4.60131859 ,   67.6319222
0000000204,   5.00000000 ,   7.00000000 ,   1.00000000 ,   4.60132141 ,   4.60132141 ,   67.6319101
0000000205,   6.00000000 ,   7.00000000 ,   1.00000000 ,   4.60131859 ,   4.60131859 ,   67.6319222
0000000206,   7.00000000 ,   7.00000000 ,   1.00000000 ,   4.60130970 ,   4.60130970 ,   67.6319973
0000000207,   8.00000000 ,   7.00000000 ,   1.00000000 ,   4.60129397 ,   4.60129397 ,   67.6323316
0000000208,   9.00000000 ,   7.00000000 ,   1.00000000 ,   4.60127323 ,   4.60127323 ,   67.6334843
0000000209,   10.0000000 ,   7.00000000 ,   1.00000000 ,   4.60125878 ,   4.60125878 ,   67.6357115
0000000210,   0.00000000 ,   8.00000000 ,   1.00000000 ,   4.40094785 ,   4.40094785 ,   67.6728822
0000000211,   1.00000000 ,   8.00000000 ,   1.00000000 ,   4.40099084 ,   4.40099084 ,   67.6517436
0000000212,   2.00000000 ,   8.00000000 ,   1.00000000 ,   4.40103398 ,   4.40103398 ,   67.6437525
0000000213,   3.00000000 ,   8.00000000 ,   1.00000000 ,   4.40105960 ,   4.40105960 ,   67.6418866
0000000214,   4.00000000 ,   8.00000000 ,   1.00000000 ,   4.40107188 ,   4.40107188 ,   67.6415307
0000000215,   5.00000000 ,   8.00000000 ,   1.00000000 ,   4.40107546 ,   4.40107546 ,   67.6414791
0000000216,   6.00000000 ,   8.00000000 ,   1.00000000 ,   4.40107188 ,   4.40107188 ,   67.6415307
0000000217,   7.00000000 ,   8.00000000 ,   1.00000000 ,   4.40105960 ,   4.40105960 ,   67.6418866
0000000218,   8.00000000 ,   8.00000000 ,   1.00000000 ,   4.40103398 ,   4.40103398 ,   67.6437525
0000000219,   9.00000000 ,   8.00000000 ,   1.00000000 ,   4.40099084 ,   4.40099084 ,   67.6517436
0000000220,   10.0000000 ,   8.00000000 ,   1.00000000 ,   4.40094785 ,   4.40094785 ,   67.6728822
0000000221,   0.00000000 ,   9.00000000 ,   1.00000000 ,   4.20035040 ,   4.20035040 ,   67.9443941
0000000222,   1.00000000 ,   9.00000000 ,   1.00000000 ,   4.20046402 ,   4.20046402 ,   67.7458164
0000000223,   2.00000000 ,   9.00000000 ,   1.00000000 ,   4.20053507 ,   4.20053507 ,   67.6972923
0000000224,   3.00000000 ,   9.00000000 ,   1.00000000 ,   4.20056555 ,   4.20056555 ,   67.6887354
0000000225,   4.00000000 ,   9.00000000 ,   1.00000000 ,   4.20057729 ,   4.20057729 ,   67.6874023
0000000226,   5.00000000 ,   9.00000000 ,   1.00000000 ,   4.20058034 ,   4.20058034 ,   67.6872333
0000000227,   6.00000000 ,   9.00000000 ,   1.00000000 ,   4.20057729 ,   4.20057729 ,   67.6874023
0000000228,   7.00000000 ,   9.00000000 ,   1.00000000 ,   4.20056555 ,   4.20056555 ,   67.6887354
0000000229,   8.00000000 ,   9.00000000 ,   1.00000000 ,   4.20053507 ,   4.20053507 ,   67.6972923
0000000230,   9.00000000 ,   9.00000000 ,   1.00000000 ,   4.20046402 ,   4.20046402 ,   67.7458164
0000000231,   10.0000000 ,   9.00000000 ,   1.00000000 ,   4.20035040 ,   4.20035040 ,   67.9443941
0000000232,   0.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   69.8892396
0000000233,   1.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   68.0562465
0000000234,   2.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   67.8424890
0000000235,   3.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   67.8170886
0000000236,   4.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   67.8140047
0000000237,   5.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   67.8136684
0000000238,   6.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   67.8140047
0000000239,   7.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   67.8170886
0000000240,   8.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   67.8424890
0000000241,   9.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   68.0562465
0000000242,   10.0000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   69.8892396
0000000243,   0.00000000 ,   0.00000000 ,   2.00000000 ,   6.00000000 ,   6.00000000 ,   61.3382872
